name, repeat, time, transf, fvc, depth, inv_depth, rate
orig, 5, 2, mod, 128, 16, 1, 71.018178
inc, 5, 2, mod, 128, 16, 1, 6921.034575
inc, 5, 2, mod, 128, 16, 1, 7020.398831
inc, 5, 2, mod, 128, 16, 1, 7191.345588
inc, 5, 2, mod, 128, 16, 1, 7237.284493
inc, 5, 2, mod, 128, 16, 1, 7243.335126
orig, 5, 2, id, 512, 10, -1, 11985.727522
orig, 5, 2, id, 512, 10, -1, 11982.086473
orig, 5, 2, id, 512, 10, -1, 12002.035647
orig, 5, 2, id, 512, 10, -1, 11971.849249
orig, 5, 2, id, 512, 10, -1, 12020.926674
inc, 5, 2, id, 512, 10, -1, 22702.210886
inc, 5, 2, id, 512, 10, -1, 22723.221337
inc, 5, 2, id, 512, 10, -1, 22590.932590
inc, 5, 2, id, 512, 10, -1, 22713.193539
inc, 5, 2, id, 512, 10, -1, 22700.084749
einc, 5, 2, id, 512, 10, -1, 3929.859919
einc, 5, 2, id, 512, 10, -1, 3910.274592
einc, 5, 2, id, 512, 10, -1, 3920.792695
einc, 5, 2, id, 512, 10, -1, 3910.741033
einc, 5, 2, id, 512, 10, -1, 3928.722788
orig, 5, 2, mod, 512, 10, 1, 11994.682804
orig, 5, 2, mod, 512, 10, 1, 11971.913093
orig, 5, 2, mod, 512, 10, 1, 11977.094170
orig, 5, 2, mod, 512, 10, 1, 11977.145491
orig, 5, 2, mod, 512, 10, 1, 11949.944851
inc, 5, 2, mod, 512, 10, 1, 7355.328611
inc, 5, 2, mod, 512, 10, 1, 7359.558257
inc, 5, 2, mod, 512, 10, 1, 7344.804778
inc, 5, 2, mod, 512, 10, 1, 7374.195477
inc, 5, 2, mod, 512, 10, 1, 7353.519176
orig, 5, 2, id, 512, 12, -1, 2461.379395
orig, 5, 2, id, 512, 12, -1, 2443.277803
orig, 5, 2, id, 512, 12, -1, 2450.661472
orig, 5, 2, id, 512, 12, -1, 2445.659075
orig, 5, 2, id, 512, 12, -1, 2457.377453
inc, 5, 2, id, 512, 12, -1, 22683.524722
inc, 5, 2, id, 512, 12, -1, 22477.792213
inc, 5, 2, id, 512, 12, -1, 22668.843216
inc, 5, 2, id, 512, 12, -1, 22668.141077
inc, 5, 2, id, 512, 12, -1, 22608.836784
einc, 5, 2, id, 512, 12, -1, 2263.597982
einc, 5, 2, id, 512, 12, -1, 2263.429468
einc, 5, 2, id, 512, 12, -1, 2258.415685
einc, 5, 2, id, 512, 12, -1, 2257.468429
einc, 5, 2, id, 512, 12, -1, 2259.365960
orig, 5, 2, mod, 512, 12, 1, 2435.311597
orig, 5, 2, mod, 512, 12, 1, 2443.854450
orig, 5, 2, mod, 512, 12, 1, 2436.951084
orig, 5, 2, mod, 512, 12, 1, 2437.942225
orig, 5, 2, mod, 512, 12, 1, 2439.998932
inc, 5, 2, mod, 512, 12, 1, 3492.589266
inc, 5, 2, mod, 512, 12, 1, 3492.697113
inc, 5, 2, mod, 512, 12, 1, 3502.568794
inc, 5, 2, mod, 512, 12, 1, 3482.034861
inc, 5, 2, mod, 512, 12, 1, 3501.102220
orig, 5, 2, id, 512, 14, -1, 503.515947
orig, 5, 2, id, 512, 14, -1, 502.891627
orig, 5, 2, id, 512, 14, -1, 503.638863
orig, 5, 2, id, 512, 14, -1, 503.612432
orig, 5, 2, id, 512, 14, -1, 502.263547
inc, 5, 2, id, 512, 14, -1, 22738.188637
inc, 5, 2, id, 512, 14, -1, 22778.267125
inc, 5, 2, id, 512, 14, -1, 22719.657372
